timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 09:07:46.013, 14803 MiB, 90 %
2026/09/02 09:08:16.014, 14803 MiB, 100 %
2026/09/02 09:08:46.015, 14803 MiB, 64 %
2026/09/02 09:09:16.016, 14803 MiB, 100 %
2026/09/02 09:09:46.016, 14803 MiB, 69 %
2026/09/02 09:10:16.017, 14803 MiB, 100 %
2026/09/02 09:10:46.018, 14803 MiB, 100 %
2026/09/02 09:11:16.019, 14803 MiB, 74 %
2026/09/02 09:11:46.019, 14803 MiB, 100 %
2026/09/02 09:12:16.020, 14803 MiB, 100 %
2026/09/02 09:12:46.021, 14803 MiB, 100 %
2026/09/02 09:13:16.022, 14803 MiB, 100 %
2026/09/02 09:13:46.023, 14803 MiB, 100 %
2026/09/02 09:14:16.023, 14803 MiB, 100 %
2026/09/02 09:14:46.024, 14803 MiB, 67 %
2026/09/02 09:15:16.025, 14803 MiB, 69 %
2026/09/02 09:15:46.026, 14803 MiB, 100 %
2026/09/02 09:16:16.027, 14803 MiB, 69 %
2026/09/02 09:16:46.027, 14803 MiB, 61 %
2026/09/02 09:17:16.028, 14803 MiB, 100 %
2026/09/02 09:17:46.029, 14803 MiB, 92 %
2026/09/02 09:18:16.030, 14803 MiB, 100 %
2026/09/02 09:18:46.031, 14803 MiB, 100 %
2026/09/02 09:19:16.032, 14803 MiB, 100 %
2026/09/02 09:19:46.033, 14803 MiB, 100 %
2026/09/02 09:20:16.034, 14803 MiB, 100 %
2026/09/02 09:20:46.035, 14803 MiB, 76 %
2026/09/02 09:21:16.036, 14803 MiB, 84 %
2026/09/02 09:21:46.037, 14803 MiB, 100 %
2026/09/02 09:22:16.037, 14803 MiB, 82 %
2026/09/02 09:22:46.038, 14803 MiB, 100 %
2026/09/02 09:23:16.039, 14803 MiB, 100 %
2026/09/02 09:23:46.040, 14803 MiB, 100 %
2026/09/02 09:24:16.041, 14803 MiB, 100 %
2026/09/02 09:24:46.042, 14803 MiB, 100 %
2026/09/02 09:25:16.044, 14803 MiB, 78 %
2026/09/02 09:25:46.045, 14803 MiB, 84 %
2026/09/02 09:26:16.046, 14803 MiB, 100 %
2026/09/02 09:26:46.046, 14803 MiB, 100 %
2026/09/02 09:27:16.047, 14803 MiB, 100 %
2026/09/02 09:27:46.048, 14803 MiB, 100 %
2026/09/02 09:28:16.049, 14803 MiB, 100 %
2026/09/02 09:28:46.050, 14803 MiB, 100 %
2026/09/02 09:29:16.051, 14803 MiB, 96 %
2026/09/02 09:29:46.052, 14803 MiB, 100 %
2026/09/02 09:30:16.053, 14803 MiB, 100 %
2026/09/02 09:30:46.053, 14803 MiB, 100 %
2026/09/02 09:31:16.054, 14803 MiB, 100 %
2026/09/02 09:31:46.055, 14803 MiB, 100 %
2026/09/02 09:32:16.056, 14803 MiB, 100 %
2026/09/02 09:32:46.057, 14803 MiB, 100 %
2026/09/02 09:33:16.058, 14803 MiB, 100 %
2026/09/02 09:33:46.059, 14803 MiB, 100 %
2026/09/02 09:34:16.059, 14803 MiB, 67 %
2026/09/02 09:34:46.060, 14803 MiB, 100 %
2026/09/02 09:35:16.061, 14803 MiB, 100 %
2026/09/02 09:35:46.061, 14803 MiB, 65 %
2026/09/02 09:36:16.062, 14803 MiB, 67 %
2026/09/02 09:36:46.062, 14803 MiB, 100 %
2026/09/02 09:37:16.063, 14803 MiB, 100 %
2026/09/02 09:37:46.064, 14803 MiB, 90 %
2026/09/02 09:38:16.064, 14803 MiB, 100 %
2026/09/02 09:38:46.065, 14803 MiB, 100 %
2026/09/02 09:39:16.066, 14803 MiB, 100 %
2026/09/02 09:39:46.067, 14803 MiB, 63 %
2026/09/02 09:40:16.067, 14803 MiB, 95 %
2026/09/02 09:40:46.068, 14803 MiB, 71 %
2026/09/02 09:41:16.069, 14803 MiB, 93 %
2026/09/02 09:41:46.070, 14803 MiB, 100 %
2026/09/02 09:42:16.070, 14803 MiB, 100 %
2026/09/02 09:42:46.071, 14803 MiB, 100 %
2026/09/02 09:43:16.072, 14803 MiB, 100 %
2026/09/02 09:43:46.073, 14803 MiB, 84 %
2026/09/02 09:44:16.074, 14803 MiB, 100 %
2026/09/02 09:44:46.075, 14803 MiB, 100 %
2026/09/02 09:45:16.076, 14803 MiB, 96 %
2026/09/02 09:45:46.077, 14803 MiB, 86 %
2026/09/02 09:46:16.078, 0 MiB, 0 %
2026/09/02 09:46:46.079, 0 MiB, 0 %
2026/09/02 09:47:16.080, 0 MiB, 0 %
2026/09/02 09:47:46.080, 0 MiB, 0 %
2026/09/02 09:48:16.081, 0 MiB, 0 %
