timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 06:42:21.558, 14661 MiB, 100 %
2026/08/30 06:42:23.558, 14661 MiB, 100 %
2026/08/30 06:42:25.559, 14661 MiB, 52 %
2026/08/30 06:42:27.559, 14661 MiB, 98 %
2026/08/30 06:42:29.560, 14661 MiB, 100 %
2026/08/30 06:42:31.560, 14661 MiB, 100 %
2026/08/30 06:42:33.560, 14661 MiB, 100 %
2026/08/30 06:42:35.561, 14661 MiB, 64 %
2026/08/30 06:42:37.561, 14661 MiB, 98 %
2026/08/30 06:42:39.561, 14661 MiB, 100 %
2026/08/30 06:42:41.562, 14661 MiB, 100 %
2026/08/30 06:42:43.562, 14661 MiB, 100 %
2026/08/30 06:42:45.562, 14661 MiB, 66 %
2026/08/30 06:42:47.563, 14661 MiB, 98 %
2026/08/30 06:42:49.563, 14661 MiB, 100 %
2026/08/30 06:42:51.564, 14661 MiB, 100 %
2026/08/30 06:42:53.564, 14661 MiB, 100 %
2026/08/30 06:42:55.564, 14661 MiB, 59 %
2026/08/30 06:42:57.565, 14661 MiB, 98 %
2026/08/30 06:42:59.565, 14661 MiB, 100 %
2026/08/30 06:43:01.565, 14661 MiB, 100 %
2026/08/30 06:43:03.566, 14661 MiB, 100 %
2026/08/30 06:43:05.566, 14661 MiB, 57 %
2026/08/30 06:43:07.567, 14661 MiB, 98 %
2026/08/30 06:43:09.567, 14661 MiB, 100 %
2026/08/30 06:43:11.567, 14661 MiB, 100 %
2026/08/30 06:43:13.568, 14661 MiB, 100 %
2026/08/30 06:43:15.568, 14661 MiB, 67 %
2026/08/30 06:43:17.568, 14661 MiB, 98 %
2026/08/30 06:43:19.569, 14661 MiB, 100 %
2026/08/30 06:43:21.569, 14661 MiB, 100 %
2026/08/30 06:43:23.570, 14661 MiB, 100 %
2026/08/30 06:43:25.570, 14661 MiB, 74 %
2026/08/30 06:43:27.570, 14661 MiB, 98 %
2026/08/30 06:43:29.571, 14661 MiB, 100 %
2026/08/30 06:43:31.571, 14661 MiB, 100 %
2026/08/30 06:43:33.571, 14661 MiB, 100 %
2026/08/30 06:43:35.572, 14661 MiB, 65 %
2026/08/30 06:43:37.572, 14661 MiB, 100 %
2026/08/30 06:43:39.573, 14661 MiB, 100 %
2026/08/30 06:43:41.573, 14661 MiB, 100 %
2026/08/30 06:43:43.573, 14661 MiB, 100 %
2026/08/30 06:43:45.574, 14661 MiB, 59 %
